filename,original,translation,status
VOICE_ID.BIN_00000F02.wav,ルイズにはルイズの私には私の役割があったってことよ そのことについて女王陛下を責めないであげて,"Луиза должна была сыграть мою роль, поэтому, пожалуйста, не вините в этом Ее Величество.",Успешно
VOICE_ID.BIN_00000F03.wav,調査の結果判明したことだけど,В результате расследования выяснилось,Успешно
VOICE_ID.BIN_00000F04.wav,ええ、まずあの劇場は実際の公演に必要な人で以上に人間の出入りがあるわ,"Ну, во-первых, в этот театр приходит и уходит больше людей, чем необходимо для настоящего спектакля.",Успешно
VOICE_ID.BIN_00000F05.wav,それにね、庶民相手の芝居小屋にしては どうも身分が高そうな人たちも出入りしてるの,"Кроме того, в игровой домик, который обслуживает простых людей, приходят и уходят люди с высоким статусом.",Успешно
VOICE_ID.BIN_00000F06.wav,お忍びだろうけど、おそらく取り捨て院国内の貴族たちでしょうね。,"Возможно, они и инкогнито, но, скорее всего, они дворяне в Заброшенном доме.",Успешно
VOICE_ID.BIN_00000F07.wav,そうね。まだ日が明るうちに行くのは危険なだけよ。,"Это верно. Опасно идти, пока еще светло.",Успешно
VOICE_ID.BIN_00000F08.wav,それじゃあ、どうやって分ける?,Так как же его разделить?,Успешно
VOICE_ID.BIN_00000F09.wav,そうね。それじゃあ、私はタバサと行くわ。,"Это верно. Что ж, я пойду с Табитой.",Успешно
VOICE_ID.BIN_00000F0A.wav,戦闘の音が聞こえたから 慌てて来てみたのよ,Я услышал звуки битвы и бросился вперед.,Успешно
VOICE_ID.BIN_00000F0B.wav,裏口から一通り見てきたけど、毒に何もなかったわ。,Я заглянул через заднюю дверь и не увидел ничего ядовитого.,Успешно
VOICE_ID.BIN_00000F0C.wav,確かに爆弾使いが潜伏してるんだから爆薬だってあって当然なのよね すっかり失念していたわー,"Я уверен, что там прячется террорист, так что вполне естественно, что там есть взрывчатка, верно? Я совсем забыл.",Успешно
VOICE_ID.BIN_00000F0D.wav,あるな なんだこんなところにいるの,"Да, почему ты здесь?",Успешно
VOICE_ID.BIN_00000F0E.wav,落ち着きなさい、ルイズ。シエスタがどれだけ心細かったかわかるでしょ?,"Успокойся, Луиза. Ты же знаешь, как грустно было Сиесте, да?",Успешно
VOICE_ID.BIN_00000F0F.wav,とにかくレコンキスタが本格的に動き出すかもしれない 女王陛下はお城に戻った方がいいわね,"В любом случае Реконкиста может начаться всерьез, поэтому Ее Величеству следует вернуться в свой замок.",Успешно
VOICE_ID.BIN_00000F10.wav,そうね 私たちを舐めたことをお返ししないといけないわね,"Что ж, вам придется отплатить нам за то, что мы нас облизали.",Успешно
VOICE_ID.BIN_00000F11.wav,今晩のところは一人にしてあげましょう,Я оставлю тебя одну на сегодняшний вечер.,Успешно
VOICE_ID.BIN_00000F12.wav,各所の大砲に対して、いち早く重視体が制圧に動いたそうだけど、 戦力差がありすぎて、後着状態に持ち込むのが精一杯だそうよ。,"Кажется, основные силы поспешили взять под контроль пушки в разных местах, но разница в силах была слишком велика, поэтому они изо всех сил старались продержаться.",Успешно
VOICE_ID.BIN_00000F13.wav,その上,Вдобавок ко всему,Успешно
VOICE_ID.BIN_00000F14.wav,とびっきりのね,Это потрясающе,Успешно
VOICE_ID.BIN_00000F15.wav,レコンキスタ軍の空中艦隊がトリステインを目指して動き始めたって 遠見の魔術死体からの報告よ,"Это сообщение от дальнозоркого магического трупа о том, что воздушный флот армии Реконкисты начал движение к Тристейну.",Успешно
VOICE_ID.BIN_00000F16.wav,賛成,,Не речь / Смех / Звук
VOICE_ID.BIN_00000F17.wav,撃つ手があるのならそれをしない理由なんてないわね やられっぱなしは私の主義に反するのよ,"Если есть способ выстрелить, нет причин не делать этого. Позволить этому случиться противоречит моим принципам.",Успешно
VOICE_ID.BIN_00000F18.wav,あんたたちが城にたどり着けるよう 敵を引きつけろってわけね?,"Ты пытаешься привлечь врагов, чтобы добраться до замка, верно?",Успешно
VOICE_ID.BIN_00000F19.wav,まあいいわ,Это нормально,Успешно
VOICE_ID.BIN_00000F1A.wav,何をするのかわからないけど、それしか手がないって言うのなら、あたしたちにできることをするだけよ。,"Мы не знаем, что будем делать, но если это все, что мы можем сделать, то мы просто сделаем то, что можем.",Успешно
VOICE_ID.BIN_00000F1B.wav,もっともバリエールにいいところを持ってかれるとこが面白くないけどね,"Однако не смешно, когда Барьер отнимает у меня хорошие качества.",Успешно
VOICE_ID.BIN_00000F1C.wav,,,Не речь / Смех / Звук
VOICE_ID.BIN_00000F1D.wav,レコンキスタの資格なのね,Это квалификация для Реконкисты.,Успешно
VOICE_ID.BIN_00000F1E.wav,まずはこいつらを返り討ちにしないとね,Сначала мы должны отомстить этим парням.,Успешно
VOICE_ID.BIN_00000F1F.wav,敵は全員撃退したわね,Все враги побеждены,Успешно
VOICE_ID.BIN_00000F20.wav,タバサ、モモランシー、ギイシュは砲台への攻撃をお願い。気をつけてね。,"Табита, Моморанси и Гиш должны атаковать батарею. Пожалуйста, будьте осторожны.",Успешно
VOICE_ID.BIN_00000F21.wav,タバサたちが頑張ってくれてるのね,Табита и остальные усердно работают.,Успешно
VOICE_ID.BIN_00000F22.wav,どうやら無事のようね,"Похоже, все в порядке",Успешно
VOICE_ID.BIN_00000F23.wav,マーベラス・インタラクティブ,Чудесный интерактивный,Успешно
VOICE_ID.BIN_00000F24.wav,ゼロの使い間、小悪魔と春風のコンチェルト,"Концерт Зеро-но Цукайма, Коакума и Харукадзэ",Успешно
VOICE_ID.BIN_00000F25.wav,ダーリン、待ってたんだから,"Дорогая, я ждал тебя",Успешно
VOICE_ID.BIN_00000F26.wav,もう、せかさないの?,Больше не торопи меня?,Успешно
VOICE_ID.BIN_00000F27.wav,早く早く!,"Спешите, торопитесь!",Успешно
VOICE_ID.BIN_00000F28.wav,ダーリンと私のアナザーストーリーが見られるようになったわよ。楽しみにしてね。,Теперь вы можете увидеть еще одну историю о нас с Дарлингом. С нетерпением ждем этого.,Успешно
VOICE_ID.BIN_00000F29.wav,あら、どうしたのだあれ。ひょっとして部屋を追い出されたとか?,"О, что случилось? Может, его выгнали из комнаты?",Успешно
